,,Label,Tweet
7.85024E+17,?????,positive,RT @SportJ: ????? ?? ??? ?????? ??? ??? ?????
7.85084E+17,?????,positive,"???????? ????? ??? ?? ?? ?????? ??????????? ?? ??????? ??????? ? ?? ???????? :?? ???? ???? ????? ???? ????"" .- ???? ?? ???? ????? ??."""
7.85149E+17,?????,positive,@Sllokei ?????? ????? ???? ????? ????? 88 ??? ???? 17 ????? ???? #?????? ??
7.85178E+17,?????,positive,?????? ????? ?? ??? ??? ?????
7.85184E+17,?????,positive,@ARashwan93 @federista1989 ????? ???? ????? ? ?????? 2007 ????????? 2007 ?2010 ??? ????? ???????? 2010 ?????? ????? ???? ????? ??????
7.85185E+17,?????,positive,????????? ???? ?????  https://t.co/tbyFehqx2A
7.8519E+17,?????,positive,???? ??? ??? ??????? ?? ?????? ?????? ???? ?????? ?? #?????_?????? - ??????????? ?????? #?????@MubadalaTennis B… https://t.co/Zr2o9En5FT
7.85253E+17,?????,positive,@federista1989 ????? ?? ?? ???? ????? ? ??????? ??? ?? ???? ?? ?? ???? ??? ????? ? ??????? ?
7.85364E+17,?????,positive,"RT @fed89erer: ??????:  ???? ????? ?????? ????? ?? ???? ?????? ? ""???? ??????: "" ?? ???? ????? ????? ????? ."" https://t.co/kbCphYfiz0"""
7.85398E+17,?????,positive,#beINmatchpoint  ?? ??? ????? ???? ?? ????? ?? ???? ????? ??????? #????? ???????? ?????? ??? ???????? ?????? ?? ???? ????? ????? ??????
7.85416E+17,?????,positive,@federista1989 ?? ?? ????? ??? ??????? ??? ????? ?? ??? ????? ???? ???? ?????? ?? ??
7.85428E+17,?????,positive,@Tennis_RFederer ?? ??????? ?????? ????? ?????
7.85428E+17,?????,positive,????? 5 ??????? ?? ?????? ?? ???? ????? ??? ????? ?????: https://t.co/rPJXyAMNTD via
7.85444E+17,?????,positive,@Yaqoobzz ????? ???
7.85445E+17,?????,positive,@Yaqoobzz ????? ????? ???? ????? ????? ????? ?????? ??? ???????
7.8545E+17,?????,positive,@Yaqoobzz ??? ??? ????? ????? ?? ???? ????? ??? ???
7.85461E+17,?????,positive,RT @14__moony: ?????? ????????? ??? ???? ?????? .. ??? ??? ?????? ?? ??? ?????? ???????#????_?????_?????#????_?????_?????
7.85472E+17,?????,negative,RT @TahrirSports: ??????? ?????? 5????? ?????? 7 https://t.co/yZgVWvgOQL
7.85489E+17,?????,positive,"RT @eiad_tennis: #????? :?????? ??? ???? ?? ?? ??? ???..? ????? ???????? ?? #????????_???????? ""#Federer #RogerFederer https://t.co/QxGO3…"""
7.85501E+17,?????,positive,??? ?? ????? ????????? ????? ????? ?? ??? ???? ????? ??? ?? ???? ??? ???? ????? ???? ?? ??? ?????? ?? ???????? ??????? ? ????? ??
7.85517E+17,?????,positive,? ????? ????? ??????? ? ????? ???? ????? ???? ??? ???? ????? https://t.co/iavxbUeCkf
7.85537E+17,?????,positive,"????? ?????? ???? ??? ???? ????? ????? ???????? ????? ???? ?????? ?? ????? ?????? ?????? ?? ?????? ???????? ??? ???????? ???? ???????"
7.85537E+17,?????,positive,??? ???? ?????? ?????? ????????? ????? ????? ?? ?? ??????? ?? ???? ????? ?????? ????? ????? 14 ??? ??????? ??? ??????? ???? ????? ??? ??????
7.85548E+17,?????,positive,"RT @moneera_os: #????_??????_???????#????_?????_?????????? ???? ??? ?? ????? ???? ??? ? ?? ?? ????? ???? ? ??? ??? ???? ? ???? ? ?? ??? ?…"
7.85572E+17,?????,positive,"#?????: ????? ???? ????? ???? ???? ????? ?????? ???????? ?? ????? ???????? ????????"" https://t.co/bbjFC2aeQO"""
7.85584E+17,?????,positive,???? ???? ?? #????? :O???? ???? ? ???? ???? :P???? ?? ?????? ???? ???? ?????? ?? ????? <3 ???? ????? ?????? :'( https://t.co/dPMsdX4s69
7.85589E+17,?????,positive,@A2A9A4 ????? ????? ???? #????
7.85622E+17,?????,positive,@Sllokei ???? ????? ????? ???? ????? ???? ???? ???? ??
7.85741E+17,?????,positive,@MiDooCR ????? ?????? ???? ??? ????? ?????? ??? ??? ????? ???? ????? ?????? ?????? ????? ???? ???? ???? ?????
7.858E+17,?????,positive,?????? ???? ?? ?????? .#????? #ShanghaiMasters https://t.co/fK9fBoFMhw
7.85834E+17,?????,positive,#????_??????_???_??????? ?? ?????? ?????? ????? ?? ?????? ?? ?? ???? ?????? 2008 ????? ??????
7.85863E+17,?????,positive,@eiad_tennis ???? ??????? ?? ???? .. ????? ???? ??? ????? ?? ?????? ?????? ???? ???? ??
7.85865E+17,?????,negative,???? ??? ??? ?? ??? .. ????? ????? ? ?????? ????? ???? ????? ???? ? ?????? ?? ?????? ?? #?????? https://t.co/LXN1Fdr3dx
7.85903E+17,?????,positive,"???? ????? ?? ???? ???? ??? ? ??????? ???? ? ??? ! ?? ????? ????? ????  ?????? ""???? ??? 5 ????? ???? ???? ??... https://t.co/5zHG9tOn9w"""
7.85907E+17,?????,positive,RT @14__moony: ???? ???? ???? ../ ?????? ???? #????_???????_?????#????_??????_?????#????_?????#????_?????_?????#????_?????_????
7.85941E+17,?????,positive,@EgAntiCoup ???? ????? ?? ?????? ???? ????? ?????????????????
7.8563E+17,????,positive,@FCBW_A7 @AliwaSasi ???? ???? ??? ???? ?????? ??
7.8563E+17,????,positive,"RT @forcabarca_ar: ????? ???? ?????? :???? ???? ???? ????? ?? ???? ???? ???? ??????? ????????? ?????"" https://t.co/Iatrnan9VO"""
7.8563E+17,????,negative,RT @A_FAHAD24: #??????_??????????? ???? ??????? ????? ?? ?????? ???? ?????? https://t.co/OCPxFU06x1
7.8563E+17,????,positive,@Ah_37_ ??? ???????? ?????? ???? ???????? ?????? ??????11? ????????????????????????????????????????????????????
7.8563E+17,????,positive,"??? ????: ”???? ???? ???? ????? ??????”? ??? ?? ??????? ????????? ???? ????? : https://t.co/UMWsyZPVPR"
7.8563E+17,????,positive,"RT @FCBW_A7: ????? : ???? ?????? (???? ???????? ? ???????) ??????? ?????? ??? ???? ????? ?? ?????????? ? ??? ??????? ? ????? ?????? ??? ???…"
7.8563E+17,????,positive,"RT @FCBW_A7: ????? ????? (?????????) : ???? ????? ??? ??? ? ?? ???? ??????? ?? ? ???? ?????? ? ??? ????? ?? ??????"
7.8563E+17,????,negative,RT @CR_ic7: ???? 2016???????????? ?????? ??? ?????? 2018 ???? ???? ???? ??????????? ???? ??? ?????? 2016???????? ??? ??????????? ??…
7.8563E+17,????,positive,RT @3FLnQe: ??????? - ????? ???????? ???? ?????? ????????- ??? ???? ??????? ??? ??? ?? ??????? ?????????.?????? ???? ???????https://t.…
7.8563E+17,????,positive,RT @ELRey_FCB: ??? : ???? ???? ???? ?? ????? ???? ??????? ? ?? ???? ?? ?? ???? ??? ????? ??????? ??? ???? https://t.co/52gi26aKVk
7.8563E+17,????,positive,RT @BeesoS11: ??????? ???? ???? ???? ???? ???? ?? ??????? ?????? ?????? ???????? ??? ?????? ?? #????? ?????? ???? ??? ?? ???? ???? ?????…
7.85631E+17,????,positive,RT @FCBW_A7: MD | ????? ???? ????????? ?? ???????? ??? ?????? ? ?? ??????? ?? ???? ??? ??????? ????? ??? ????? https://t.co/uFj2sR2IBD
7.85631E+17,????,positive,RT @FCBW_A7: ????? : ?????? ?????? ?? ????????? ?? ???? ???? ? ?????? ???? ????? ????? ??? ????? ?????
7.85631E+17,????,positive,"RT @FCBW_A7: ????? : ?? ????? ???? ?? ????????? ????? ?? ????????? ???? ????? ?????? ? ??? ????? ?????? ?? ?????? ?????? ??? ?? ???? ??"
7.85631E+17,????,positive,"RT @FCBW_A7: ????? : ?? ?????? ???? - ???? ?????? ?? ???? ????  ??? ???? ????? ?????? ? ???? ????? ??? ????? !"
7.85631E+17,????,positive,"RT @Leo_messi0000: ???? ????????? : ??? ????? ????? ??? ??? ? ??? ?????? ???? ?? ?????? ?? ?????? ???? ????? ???? ????? ..!  https://t.co/…"
7.85631E+17,????,positive,RT @zk_kuw: ??? ????????? ?? ?????? ???? ?? ????? ?????? https://t.co/6ibAE2CfnA
7.85631E+17,????,positive,"RT @FCBW_A7: ????? ????? ( ??? ????? ????? ) : ??? ???? ??? ?? ???? ?????? ???? ????? ???? ? ?????? ? ???? ???? ??? ??????? ??"
7.85631E+17,????,positive,RT @isultan_fcb: ?????? ???? ?? ???? ??? ?? ???? ???? ?????  https://t.co/coKj5PHklC
7.85631E+17,????,positive,?????? ????? ???????? #???? ?????? ?? ? ??? ???? ? #????????? ???? #????????? ?????? ??? ???????
7.85631E+17,????,positive,"??? ?????? «??????? ??? ?????» 31 ??????——————————-???:«??????»????? «???? ????????? ????? ??????»? ?? ?????... https://t.co/z0RgVc6iB1"
7.85631E+17,????,positive,RT @ToOTaLive9: #???? ?????? ????? ???? ??????? ?????? ????????? ??? ????? ?????? ?? ???? ???? ???? ??? ?? #??????_??????? https://t.co…
7.85993E+17,????,negative,???? ?? 0500776424 https://t.co/cN7dLaIhnJ#???_???????_??_??????#?????_??????_???#???_??_????#???_??????_????_??_????AF5P
7.85993E+17,????,positive,????????? ?? ?? ???? ???? ????? ?? ???? ???? ??? ???? ?
7.85993E+17,????,positive,RT @chelitti: ????? ??? ??? ??? ???? ?????????? ???? ??????
7.85993E+17,????,positive,@itthad_barca ????? ????????? ???? ????? ?????? ???? ????.?????? ????? ????? ???? ??? ?????? ???? ???? ????.
7.85993E+17,????,positive,?? ???? ??? ????? ????????? ???? ??????? ???? ?????? ?????
7.85993E+17,????,positive,@MITIB_FCB ??????? ????? ????? ???? ????
7.85993E+17,????,negative,??? ?????? ???? ????? ???? ????? ??? ????
7.85993E+17,????,negative,RT @KasQ8_: ???? ???? ????? ??? ?????? ?????? ?? ?? ?????? ….. - https://t.co/V1JfFa7SCn
7.85993E+17,????,positive,"RT @DRBARCAWY: #???? ???? ??? ???????? ????? ???? ???? ??? ?????? ??????? ???? ?? https://t.co/ihaZccq3jS"
7.85993E+17,????,positive,????????? ?????? ??? ????????? !!???????? ??? ???? ????? ???? ?? ????? ????? !!
7.85993E+17,????,positive,????????? ???? ???? ??? ?????? ???? ??? .. ????
7.85993E+17,????,positive,?? ????????? ?????? ??????? ???? ???? ??? ?? ??????? ?? #???? ???? ???? ??? ???? ??????? ???? ????? ????????? !!!!#?????????_?????????
7.85993E+17,????,positive,RT @barca1yousef: ??? ????? ???? ???? ?? ?????? ?? ?????
7.85993E+17,????,positive,RT @Rudwan_h: ???? ????? ?? ??? ????? ??? ?????? ????? https://t.co/oFtdz0WlyF
7.85993E+17,????,positive,RT @madrid2018: ????? ?? ?? ??? ??? ???? .. ???? ??? ????? ????? !! https://t.co/5uO5OJxMFS
7.85993E+17,????,positive,RT @MrMuhnad: ??? ???? ???? ?? ?????? ???? ?? ?? ????? ??? ????? ?????? ??? ????? ???? ??? ???? ??????!????? ?? ???????? ???? ?????? ?????…
7.85993E+17,????,negative,@Lionel__FCB ?? ???? ?? ???? ??? ?????? ??? ???? ???? ??????? ??? ??????? ???
7.85993E+17,????,positive,RT @Hamdanium: ??? ?? ???? ???? ???? ??? ???? ???? ???? ??? https://t.co/rQMYePT6g2
7.85993E+17,????,positive,????????? ???? ???? ????? ????
7.85993E+17,????,negative,???? ???? ???? ??? ?? ?????.
7.85993E+17,????,positive,"RT @ph5f5: ??? ???? ????????? ???? ???? ?????? ????? ? ????? ???? ????  ? ?????? ????? ?????? ???????? ? ? ?????? ????? ???? ?? ????? ? ???…"
7.85993E+17,????,positive,"@ph5f5  ???? ? ?? ?? ???? ???????? ???? ????????? ???? ?? ??? ?????? ????? ? ???? ???? ???? ???? ????? ????? ?? ????? ? ???? ?????? ??"
7.85993E+17,????,positive,??? ??????????????..... ???? ?? ???? ?? - ????? ?????? ????????? ?????????
7.85993E+17,????,positive,"RT @ishawky_: ????????? ?? ????? ??? ???? ???? ???? ?? ?????? ?????? ????"""""
7.85993E+17,????,positive,"RT @BarcaDN: ???????: ???? ???? ???? ??? ? ??? ?????? ???? ??? ???? ???????"
7.85993E+17,????,positive,@_Majd_ ???? ?????? ??? ??? ?????? ???? ????
7.85993E+17,????,positive,"????????? ????? ????????  ????? ?????? ?? ??? ??? ???? ???? ??? ????? ???? ???? ?? ?????? ????? !"
7.85993E+17,????,positive,@Lionel__FCB ??? ???? ???? ???? ???? ???? ????? ??????
7.85993E+17,????,negative,RT @m6rwan_: ???? ???? ????? ??????? ????? ????? ?????????? ?????? ?? ??????? ?? ????????? ????? ?? ??? ?????? ????????
7.85993E+17,????,positive,????? ????? ????????? ???? ????! ???????? ?? ???????? ????? ?????? ???? ??? ???? ??????!!!
7.85993E+17,????,positive,@iOtb__7 ???? ???? ????????? ????? ??????? ????? ???? ???? ??????
7.85993E+17,????,positive,RT @al_rakkad: ???? ???? ????? .. ????????? ????? ???? ??? ??? ????? !?? ???? ????? ???? ???? .. ????????? ?? ??? ???? ????? .. https://…
7.85993E+17,????,positive,??? ????????? ??? ??? ???? ??????? ??? ??? ???? ???? ?????
7.85993E+17,????,positive,RT @Lionel__FCB: ?? ???? ???? ???? ??????? ????? ??????? ????? ?? ??? ???? ? ??? ?????? ???? ?????? 203 ???????? ???????
7.85993E+17,????,positive,?????????????????????????????????????????????????????????????????????????? ?? ???? ? ??? ???? ?????? ????? ????
7.85993E+17,????,positive,@Guti_Madridd ???? ?????? ??? ???????? ? ????????? ? ???????? ??? ??? ????? https://t.co/QtPXYSZdw1
7.85993E+17,????,positive,RT @hamad_alharbi11: #????????? ?? ??? ???? ?? ????? ??
7.85993E+17,????,positive,??????? ???? ???? ?????? ????? ????? ????? ?????? ??? ???? ?? ????? ????? ??????? .
7.85993E+17,????,positive,@itthad_barca ????????? ??????? ??????? ???? ??? ?????? ?? ??????? ???? ??? ???? ??? ??????? ???? ?? ????????? ??? ???????? ??????
7.85993E+17,????,positive,@Shevaalshreef ????? ?? ??? ???? ??? ???????? ???? ???? ???? ???? ??? ?????
7.85993E+17,????,negative,??? ???????? ??????????? ???? ??????? ???? ?????? ?????????? ??? ??? ???? ?????? ?????????????????????? ?????????? ?? #????????? #????
7.85993E+17,????,positive,"@fans__14 ?? ???? ????? ??? ????? ???????? ????? ???? ??? ??? ????? ?? ???????? ??????? ?????? ??????? ???? ?????? ???? ??? ?? ??????? ?????"
7.85993E+17,????,positive,#????????_???????????? ????? ?????? ??????? ??? ?????? https://t.co/Eb9qP6pw2f
7.85993E+17,????,positive,"RT @Leo_messi0000: ??? ??? ?? ????? ????"" ? ????? ??? ?? ""????????"" - ?????? ???? ?? ?? ??? .. ) ??? ???? ????? . . ??? ????? ) https…"""
7.85993E+17,????,positive,"@Lionel__FCB ???? ??? ??? ????? ???? ?? ?? ??????? ? ?? ??? ?????? ??? ???????? ????? ???!!"
7.85993E+17,????,positive,RT @kimo7879: #????????_????????????:???? ???? ??? ??????? ??? ?!????????: ?? ??? ??????? ????????????#????_??? #???_??????#???????_???? #??…
7.85993E+17,????,positive,"????????? ?? ????? ? ??? ??????? ?????? ?? ????????? ??? ????? ?????? ????????? ????? ?? ?????? ???? ??? ???? ???? ??? ?????? ?????? ???????"
7.85441E+17,???? ????,positive,@Bankerchy ??????????????? ?? ????? ???? ?????? ???? ?? ??? ???? ???? ???? ??????
7.85464E+17,???? ????,negative,???? ??? ?? ????? ???? ???? ?????? ??????? ???? ???? ?????
7.85478E+17,???? ????,positive,@alaabenk98 ???? ???? ???? ??????? ???? ???? ?? ???...
7.85479E+17,???? ????,positive,'?????? ???????' (???? ???? ) ??? ?? ???? ??? ???????? ???????? ??????? ????? ???? ???? ?????? ????? ???????? ???????? https://t.co/Vp7SvBr72w
7.85494E+17,???? ????,positive,?? ???? ???????? ? ?????? ??? ???? ???? ?????? ? ????? ???? ?? ?? ??? ????? ? ????? ???? ?????????
7.85513E+17,???? ????,positive,@SAUL_A11 ?????? ???? ??? ???? ???? ?? ??? ???? ??? ???? ??? https://t.co/dgdx73JkGN
7.85515E+17,???? ????,positive,#???? ??? #?????? ??? #????????? #???? #???? ??? ?? #????? #??????. #????? #???????? ???? #?????? #?????? https://t.co/SAjYuV3kbn
7.85515E+17,???? ????,positive,??????.. ???? ????? ???? ???? ???? ??? ??????? ???????? https://t.co/zuDmjYEQ9G https://t.co/dy7gEwMBPJ
7.85526E+17,???? ????,positive,???? ????? ???? ???? ??? ?? ????????
7.85535E+17,???? ????,positive,"Fantastic Beasts????? ????? prequel ?????? ???? ???? ? ????? 3 ????????? ??? ???? ???? ???? ?? ?? *?? ????* ????… https://t.co/XLD2DX8J8K"
7.85537E+17,???? ????,positive,@_De5tiny_ ???? ??????? ? ????? ???? ???? ???? ???? ??
7.85537E+17,???? ????,positive,@HaneulD ??? ???? ???? ???? :( ??? ????? ????? ?? ??? ??????? ??? ??? ???? ??????????
7.85539E+17,???? ????,positive,????? ? ????? ?? ??? ????? ?????? ???? ???? ???? https://t.co/LGx0cwYDqq
7.85562E+17,???? ????,positive,??? ????? ????? ???? ???? ???? ? ??? ???? ??????? ???? ???????#??????????
7.85563E+17,???? ????,positive,RT @thowth__: @vnvnc  ???????? ???? ????? ????
7.85564E+17,???? ????,positive,RT @_ixAmal: @vnvnc ??? ??? ???? ???? ?
7.85577E+17,???? ????,positive,???? ???? ???? ?? ???? ???????? https://t.co/6BpABMDRSf
7.85589E+17,???? ????,positive,"????? ?? ??????? . ???? ????? ???????  ???? ???? "" ???? ???? ?? ????? !!"""
7.85592E+17,???? ????,positive,99% ?? ??????? ???? ???? ?? ????? ??? %1 ???? ????? ?? ?????? ?? ?? ???????
7.85599E+17,???? ????,positive,?support ???? ???? ?????? ??????? ???? https://t.co/lyxllNPnnQ
7.85612E+17,???? ????,positive,@GlasgowMubtath ???? ???? ???? ???? ???? ????? ?? ??? ??????? ?? ??? .
7.85622E+17,???? ????,positive,?? ??? ???? ? ???? ?? graduation ???? ????? ?? ???? ???? ???? ? ????? couples ? ???? ???? ?????? ? ???
7.85638E+17,???? ????,positive,RT @mbc2: ??? ?????? ???? ???? ???? ???? ?? ??????https://t.co/15uTf4gmuX#MBC2 https://t.co/hsHQmaR1zn
7.85665E+17,???? ????,negative,"@MaktabaAmma ??????? ???????? ???? ?????? ??? ??? ??????? ???? ?? ??? ????? ??? ????? ???? ???? ??????????? ????? ???? ?? ?? ?? ????? ????"
7.85669E+17,???? ????,negative,????? ?????? ?? ???? ???? ??????? ?????? ??? ???? ????? ??? ?????? ?? ?????? ??
7.85701E+17,???? ????,positive,??? ???? ?????? ?????? ?????? ??? ?? ????? ????? ??? ???? ???? ???? ??? ?? ?????? ?? ??? ??? ???? ??? ?????? ??????? ?????
7.85723E+17,???? ????,positive,"RT @WorldArt_: ??????? ???????"" ????? ????? ????? ?????? ??? ???? ?? ????? ???? ????. https://t.co/5DjzVbfdni"""
7.85744E+17,???? ????,positive,????? ?? ???? ??? ??? ?? ??? ?????? ?? ?? ?? ? ?? ??? ?????? ??? ???? ?? ??? ??? ?? ?????? ????? ???? ???? ??????? ??
7.85777E+17,???? ????,positive,??? ????? ??? ??? ???? ???? ????? ????? ?????
7.85794E+17,???? ????,positive,?? ?? ???? ??? ?????? ??? ???????? - ???? ????? ???? ????   https://t.co/765mfaDtxJ
7.85797E+17,???? ????,positive,RT @ImaShatha: ???? ???? ??? ???? ???? ??? ???? ???? https://t.co/EZ7kwz7Pzi
7.85804E+17,???? ????,positive,??? ?? ???? ?????? ???? ???? ?? https://t.co/eovXq4WLsN
7.85809E+17,???? ????,positive,"??????? ???? ????? ???????????? ??? ???? ??? ????? ?? ???? ??????? ???? ???? ???????? ????? ??? ????? ??????? ??? ??????? ????? ???????? :/"
7.85826E+17,???? ????,positive,?? ???????? ???? ???? ?????? ???? ????
7.85826E+17,???? ????,positive,???? ???? ???? ?? ??? ??????? ??? ?? ?? ?? ????????? ???????? ????????? ??????? ??? ?? https://t.co/Elg5Hw8FYs
7.8584E+17,???? ????,positive,@iUnthinkable ?? ????? ???? ????
7.85849E+17,???? ????,positive,@i0zh_  ??? ???? ??? ???? ???? ?????????
7.85855E+17,???? ????,positive,????? ?????? ?? ??? ????? ???? ???? ???? ????? ????? ???? ????
7.85872E+17,???? ????,positive,@MahoPalmer @TMZinArabic ???? ???? ??????????
7.85888E+17,???? ????,positive,* ???? ?????? * ???? ??? - ???? ??? * ???? ?????? *???? ???? * ????? ?????? ????? ? https://t.co/cuOuuN1jEo
7.85889E+17,???? ????,positive,?? ????? ??? ???? ????? ????? ?????? ?? ???? ????? ?? ???? ?? ???? ???? ?? ?? ???? ?????? ???? https://t.co/S7l1FqLijn
7.85892E+17,???? ????,positive,???? ???? ???? ???? ???? ?? ???? ????????!????
7.85893E+17,???? ????,positive,???? ???? ???? ???? ??????
7.85896E+17,???? ????,positive,???? ?? ????? ???? ???? ??? ?? ????
7.85898E+17,???? ????,positive,RT @mbcmax: ???? ??????? ????? ???? ???? ???? ?? ?????? #FantasticBeastsAndWhereToFindThemhttps://t.co/qt6tTTuVYq#MBCMAX https://t.co/ASf…
7.85918E+17,???? ????,positive,???? ?? ???? ???? ?? ?? ??????? ?? ?? ????? ?? https://t.co/ZVf6EYb0UV
7.85927E+17,???? ????,positive,????? ???? ???? ???? ? ?????? ????? ???? ?? ???? ????? ???? ??? ??????? ??? ??? ??? ????? ????
7.85928E+17,???? ????,negative,???? ?????? ????? ???? ???? ?????.
7.85948E+17,???? ????,positive,?? ????? ????? ? ???? ????
7.85969E+17,???? ????,positive,@Khomene1 ?????? ???????? ?? ????? ????? ???? ???? ????? ??????????
7.85977E+17,???? ????,positive,@Mohammed_United?? ???? ????? ????? ??? ?? ?????? ???? ???? ????? ??(????)?? ?? ??? ?? ??? ????? ??? ???? ????? ?????? ??????? ??? ????????=
7.85982E+17,???? ????,positive,RT @znb_khan: ??? ???? ???? ??????? ??????? ?? https://t.co/j5iYrZbpXs
7.8599E+17,???? ????,positive,@HamdanHrb ?????? ????? ????? ??? ???? ???? ???? ??????? ???? ????????
7.82378E+17,?????? ??????,negative,RT @Xxsarsa: #??????_?????????????? ????? ?? ??????? ????? ????? ?????? ?????? ???? ??????? ?? ???????? ?? ??????? ?????? ...! https://t.co…
7.82451E+17,?????? ??????,negative,"???? ?????? ??????? ???????? ?? ????? ???????? ?????? ????? ????? ??? ????? ????? ??????????? ?????? ?????? ??? ?????? ??????? ? ?????? ????"
7.82475E+17,?????? ??????,negative,@wqqadd @Salansar1 ????? ??? ??? ??? ??? ?????? ?? ?? ??? ??????? ?????? ??? ????? ??????? ?????? ?????? ???? ??? ???? ?? ????
7.82585E+17,?????? ??????,positive,"????? ????? ?? ????? ?????? ????????? ?????? ???????""  ?????????? ?????? ?????? ???? ??? (??? ???? ) ?????? ??… https://t.co/mvCjakWd15"""
7.82594E+17,?????? ??????,positive,?? ??? ??????? ?? ?????? ?????? ???? ..! https://t.co/QmwyPVRDZL
7.82606E+17,?????? ??????,positive,#???????? #?????? #??????? #????? #??? #????? ?????? ?????? ????? ????????? ??? ???? ?????? ?????. ??? ????? ????? ??? ?????? ?? ?? ??
7.82698E+17,?????? ??????,positive,#??????_???????_??_???????    ?????? ???????? ????? ??? ?? ???? ????? ????? ???? ????? ????? ?????? ?????? ????? ????? ???? ???? ?? ??????.
7.82869E+17,?????? ??????,negative,?????.. ?? ???? ?????? ?????? ??? ????? ?????? ??? ?????? ????? (?????)??????? (????????) ?????? ??????? ??? ??? ?????@mesfrah84
7.83114E+17,?????? ??????,negative,????? ?????? ????? ???? ????? ??????? ? ?? ???? ?? ????? ???? ???? ????? ????????? ?????? ? ???? ????? ??????. #???? #???? #????? #?????
7.83116E+17,?????? ??????,negative,??????? ???????? ????? ??????? ????? ???? ??????? .?????? ?????? ????? ???????? ?????? ??? ???? .????? ???? ?????… https://t.co/WBwJflKzte
