,tweet,sarcasm,sentiment,dialect
8988,خطوبتهما ’ المغني الاميركي ريكي مارتن يعلن نيته الزواج شريكه الفنان المولود سوريا يوسف مثلييالجنس,False,NEU,msa
8989,اغنيه بيونسيه who run the world ترفع الادرينالين طبيعي 🔥🔥,False,POS,msa
8990,الحكومه اتخاذ العديد الاجراءات وبسرعه وبلاها جمع موافقات واختام وبلا بلا بلا بلا البلد حاله حرب يا اوساخ طهروا الاعلام الارهابيين اللي صوره اعلاميين وضيوفهم اللي بينشروا الارهاب الاعلانات طهروا الفضاءيات طهروا المءسسات روحي استحمي ياحكومه,True,NEG,msa
8991,تصويت مصروالاردن يشتري غاز اسراءيل رغم الدعم السعودي والقطريطقتين بالراس توجع ياعربقلت لكم الخطا بالاداره,True,NEG,egypt
8992,رءيس حزب النور الوهابي ظهر الجزيره وظل يلعن وثيقه السلمي المذيع المجلس العسكري المسءول الوثيقه رفض التعليق,False,NEG,msa
8993,مستشفيالجلاءرغم حدث يحدث سيحدث ستظل بنغازي صمام امان الوطن لابدمنليبياوانطالالنضال بسواعد ابطال شجعان عقول نيره,False,NEU,msa
8994,للعلم لحد اللحظه دي ولحد الحكم يتنفذ بدل العدوي للاطباء ١٩ وطبعا للقضاه ٣٠٠٠ مش موجوده بقعه الارض,False,NEG,egypt
8995,الجيش واللجان الشعبيه يكسرون زحفا لمنافقي العدوان منفذ البقع وسقوط عشرات القتلي والجرحي بصفوفهماليمن FCBlive MannequinChallenge,False,NEU,msa
8996,بنغازيالبيضاءاجتماع مصالحه وتوافق قوتان عكسيتان لحظات ونجحت المصالحهبارك الله الاشخاص وفقوا المتخاصمين 😂😂,False,POS,msa
8997,🚫 للتذكير فقط✅ ركبتي معي تذكري انا ماني سواق كفالتك ترا عادي انزلك اقرب رصيف 😔اوبركريم,False,NEG,gulf
8998,بيب ميسي افضل لاعب تاريخ دوري الابطال يوجد افضل 👌🏻و يلوموني فيك 😍😍,False,POS,msa
8999,اهالي الشهيد صادق عبدالله الجريزع يءكدون حقهم القصاص 20 11 2016 fmq فيروز,False,NEU,msa
9000,يا بيونسيه,False,NEU,egypt
9001,افضلطقملروجرفيدرر الاطقم المايسترو فخامه ولاكن ناخذ بعضا,False,POS,msa
9002,الانقلاب افسد زيت التموين والوزير ابو زيت افسد الرياضه,False,NEG,msa
9003,روسيا تستانف غاراتها المكثفه حلب الطاءرات الروسيه تستانف غاراتها الجويه مدينه حلب فيما وصف بانه اعن,False,NEU,msa
9004,التغطيهمستمره هيلاري كلينتون تسرق شعار حمله الانتخابيه للرءيس السوري بشار اﻷسد سوا يا حيف,True,NEG,msa
9005,الحمله الشعبيه لمكافحه الافوره,True,NEG,egypt
9006,القدسشرطه الاحتلال تعتقل ٣٠ مشتبها مناطق شتي البلاد للاتجار بالمخدرات,False,NEU,msa
9007,هالبشر غريبين خبثاءكانوا يطالبون جبهه النصره بالانفصال القاعدهعندما انفصلت واكدت تتبع جهه وغيرت اسمها مازالوا يشككون,False,NEG,levant
9008,ايش تتوقع يعني اجر عمره حج مثلا استهزاء صريح يجهله الدلخ الرويبضه اللهماجعلالقرانربيعقلوبنا,False,NEG,msa
9009,سوريا الجيش السوري الحر يسيطر قري براغيده والشيخ ريح والبل وجارز بريف حلب الشمالي معارك تنظيم داعش,False,NEU,egypt
9010,انك ليه قررت اني باشبههم بالجزم كوتشيات التويت برضو انت عنصري وبتحب دونالد ترامب وحمدين صباحي,True,NEG,egypt
9011,كتب السوريين الجيش امتص دمنا قتلنا مصر عانينا الماساه لستين,False,NEG,msa
9012,الاردنين اتطمنوا قصه السيتي مول بسيطه حدا متضرر شوفو هسا التخويثات والتعليقات التايملاينالاردني,False,NEU,msa
9013,الشده والحزم والعقاب يسعي الاعلام الغربي والعلماني لمسحها قواميس التربيه ليخرج اجيال ضعيفه انانيهوقد حزم وعاقب وشدد الانبياء تربويات,False,NEG,msa
9014,حاجه تستنفز نشوف صفحه للخوارج بنغازي ونشوف تعليقات نلقي غريان صبراته ومصراته يقوللهم,False,NEU,levant
9015,اسراءيل توقف مخططات البناء الفلسطينيه بالقدساسراءيل فلسطين الاحتلال السبيل,False,NEU,msa
9016,جديد غوغل جزيءات نانو لتشخيص امراض السرطان,False,NEU,msa
9017,4 للتوضيح تماما سجلت رفضي اجتماع سد النهضه لغياب الشفافيه مساله سيناء كلمه علنيه فخرج البعض مدعيا شكري الشفافيه سيناء,False,NEU,msa
9018,الرواءي والكاتب طالب الرفاعي الاستاذ علاء جابر حضور الرابع بوث مبادرهالجليس,False,NEU,msa
9019,الكاءن الهلامي المعرض اللي مقوم الدنيا حكومه هشامقنديل ساكت حكومه محلب رمز الحزب الوطني حراميهالدعم,True,NEG,egypt
9020,طفل امريكي يكتب رساله للرءيس اوباما ليسمح للطفل السوري عمران بدخول امريكا ليعيش اسرته ويتخذه اخاسوريا,False,POS,msa
9021,كتاب همزه بلا اخطاءلعواطف العلوي تجدونه جناح مداركمعرضالكويتالدوليللكتاب,False,NEU,msa
9022,لابسين اليشماغ والعقال العربي ويدعمونه اهلنا الخليجكان قامت قيامه الغرب الصهاينهالمجتمعالدوليالمنافق,True,NEG,egypt
9023,اقول للشتامين مشكلتكم ليست الكتاب والاعلاميين جيل ثاءر خذلتموه وخنتموه اصبحتم تحملون دمهواختم كلامي بقول المرشد ماذنب النباتات,True,NEG,msa
9024,مءسسه صينيه تفرض ضمانات مخله بالادب الفتيات للحصول قرض,False,NEG,msa
9025,ابل اكبر المستفيدين مشكلات شركات التكنوجيا,False,NEU,msa
9026,يفضح كذب قناه الجزيره ويكشف تمثيل الاخوان دور الموتي,False,NEG,msa
9027,سلسله لقاءات الحريري بيت الوسط,False,NEU,msa
9028,نحنا بلد وشعب فريدين نوعنا عادي تعطل جلسات انتخاب رءيس جمهوريه وتضل مصر انو انتا فاهميناغلط,False,NEG,egypt
9029,احتفالات المولد النبوي الشريف,False,NEU,msa
9030,يا خساره اللي بنرفعه ونعلي,False,NEG,egypt
9031,والله النفس فيني اعتراف,False,NEU,levant
9032,اون تي تجبر ضيوفها قول تريد والمذيعه ترفع ورقه الضيف ليقرا اعلام العار,False,NEG,msa
9033,يبدو المنازل ستصبح ذكيه الاخري تقدمه لك غوغل لتحصل الميزه الحديثه,False,NEU,msa
9034,يحرم علينا شربك يا جوزه روحي انتي طالقه ملكيش عوزه محمدمحسن,False,POS,egypt
9035,ازاي البرادعي يقول الهولوكوست ماساه انسانيه بوذا ممكن نبي السلفيين متطرفين يطالب بعوده اليهودايهده عصام العريان,True,NEG,egypt
9036,مستوطنه الونشيفوت مستوطنه اسراءيليه تقع جنوب غرب القدس انشءت 1970 قلب تجمع عتصيون,False,NEU,msa
9037,عاءدات بوكيمون جو مليوني يوميا AllTechnonews,False,NEU,msa
9038,حكمه حلوه بتقول تقض وقتا ممتعا معي كنت سترحل عجبتني عايزه اشيرها المشكله اني هنشرها لمين محدش معايا اساسا القدر,False,NEG,egypt
9039,اصرار الشعب التونسي الوصول الكيلومتر الاخير ثوره اخري حد ذاته واهم درس دروس كثيره 1911,False,POS,msa
9040,القزاز اخيرا الرءيس المصري القادم وصل احمدشفيق الرءيس السيسي,False,POS,msa
9041,عبدالفتاحالسيسي يهني باختيار جوتيريس سكرتير الاممالمتحده,False,POS,msa
9042,الهييه احسهم مرا متاثريين بفلم هاري بوتر 😅 الهييهرادعلكلاعداالوطن,False,NEG,gulf
9043,تذكرت انك بتداوم لين ٢٠ رمضان,False,NEU,msa
9044,صالحذياببببالمطيرياصنع حياتك اللي تحس حياه فعلا حياه تحسسك انك عايش برغبتك واحاسيسك عش جوا تعيش براfjY,False,POS,msa
9045,حلبتبادكل تفعله ايران للوصول للسعوديه تملك خلايا الشرقيه القطيف كبيره دمرت سوريا العراق اليمن حاصرونا بكل اتجاهه,False,NEG,msa
9046,الموضوع حيتلم الاخر والسعوديه حتفهم مفيش حد حيقف جمبهاا وقت الشده مصر انماا موقفناا سوريا مش حيتغير,False,NEU,egypt
9047,محتاجه حد يخاف عليا مش ابقي خايفه معاهاليسا,False,NEU,egypt
9048,اوزيل انتقل مدريد ساجدد هقدي مدي الحياه الارسنال ❤,False,NEU,msa
9049,جبرانتويني انسي اتصلت بك لاعلمك توقيع كتابي اسرار فصاءح البيءه سوزانبرباري كنت متحمسا لقضايا,False,NEU,msa
9050,ترامب يفتتح سياسته الخارجيه بتعيين سفير جديد لواشنطن اليمن,False,NEU,msa
9051,حفلات نهايه السنه فقرتي المفضله لاكن الحين خط الحضور ماش ومافي شي مبهر بتس,False,NEG,gulf
9052,متي تتيقن الفصاءل السوريهان المجتمع الدولي الصليبي وبعض الدول العربيهضدهم وضد ثورتهم ينطلقوا المبدا لتحرير ارضهم ونبذ الفرقه,False,NEG,msa
9053,تراجع الاسهم الصينيه قلق المستثمرين فرض قيود محتمله التداول الصين,False,NEU,msa
9054,الغدالمشرقالجيش الوطني يءكد ميليشيا الحوثي والمخلوع الانقلابيه خرقت الهدنه يومها الاولاليمنالاممالمتحده,False,NEG,levant
