,Unnamed: 0,tweet,sarcasm,sentiment,dialect,POS_FREQ,NEG_FREQ,NEU_FREQ
9804,9804,حبيت فكره الفلم تحسه ماعرف واقعي نصه زي لعبه تنشهر والكل يطف وكيف جراتهم امانه حبيت وزقو بوكيمون ذي مدري شدخل بس زقو,True,POS,gulf,33,34,169
9805,9805,ارفض الدستور ينص محاكمه المدنيين عسكريا,False,NEG,msa,6,3,21
9806,9806,فريق الوعد انصافالاخوان,False,NEU,msa,6,6,25
9807,9807,كريستيانو رونالدو يعتبر اكبر لاعب مدريد يفوز بالكره الذهبيه سنه اشهر,False,NEU,msa,22,22,128
9808,9808,يعني ايه يقولولي اني كبرت اروح لوحدي للدكتور بس انا مكبرتش انا عايزه ماما,False,NEU,egypt,23,21,108
9809,9809,مدح شاعر خليفه فلم يعطه شيءا فقال يكن منكم فضل لذي ادب فاجره الخط كفاره الكذب,False,NEG,msa,19,4,51
9810,9810,ساقوللاحفاديعشتبزمن ثبت الشارع لازم الجنيه يجيبجنيه علشان يقدروا يقفوا قصاد راجل لراجل,True,NEG,egypt,28,15,101
9811,9811,تقرير بريطاني ترامب سينقل سفاره واشنطن تل ابيب القدس الموجز,False,NEU,msa,18,14,95
9812,9812,قوه بالله الله العظيم وبحمده اذكار غردبذكرالله,False,NEU,msa,23,12,79
9813,9813,اتحدث ال الايام الماضيه الاطلاق والخبر المتداول المواقع والمنسوب بشان تطورات الاحداث مصر كاذب ومفبرك,False,NEU,msa,41,31,168
9814,9814,القوات العراقيه تنهي ارهابيا داعش طريق بيجي ولايه نينوي,False,NEU,msa,13,13,68
9815,9815,مطر قاس يهطل اغنيه بوب ديلان خطفته الغابه السوداء ⁧مجلهالفلق⁩,False,NEU,msa,22,13,83
9816,9816,واشنطن الكويت وسعت فجاه صفقه مقاتلات «اف» مقاتله واصبحت بزياده مليارات دولارالكويت,False,NEU,msa,24,23,112
9817,9817,الماده التاسعه واسباب اخري لرفض مسوده مبادء الدستور عمرو حمزاوي بوابه الشروق,False,NEU,msa,28,31,158
9818,9818,اليمنيه اوباما يبحث ردا متناسبا عمليات التسلل الالكتروني الروسيه,False,NEU,msa,26,15,95
9819,9819,سامي المتريح مدير المكتب الاعلامي للاداره العامه لمكافحه الارهابليبيا,False,NEU,msa,28,6,68
9820,9820,نسال خامنيءي بوتن نسال بشار سنجد انهم مقتنعين ببقاءهوكاني اسمعهم يقولون اشد منا قوه الكبر منعهم,True,NEG,msa,23,25,148
9821,9821,الوزير كيري ارحب باعلان كافه الاطراف اليمن التزامها بتجديد الاعمال العداءيه بدا السبت لفتره اوليه قدرها ساعه,False,NEU,msa,35,16,124
9822,9822,العهد الجديد فخامه الرءيس ميشال عون سيشهد مشاركه كافه المواطنين لحقوقهم وواجباتهم وعدم تهميش شريحه سيما ابناء بعلبك الهرمل,False,POS,msa,34,26,149
9823,9823,الهولوكوست ابشع جريمه عرفتها البشريه العصر الحديث,False,NEG,msa,18,13,71
9824,9824,ربما تنفس العالم قليلا الصعداء الهواء هب النمسا الاقل بامكان اليسار العالم هزم اليمين المتطرف,False,NEU,msa,35,9,90
9825,9825,اللهم صل وسلم وبارك سيدنا محمد وعلي اله وصحبه اجمعين وسلم تسليما الدين اللهم انصر امه عبدك ونبيك ورسولك محمد مقاطعهالمنتجاتالفرنسيه,False,POS,msa,47,32,178
9826,9826,الاستاذ علاء عبدالفتاح الجزيره بصراحه نعرف خالد يكسب الم يكن الافضل ندعم مرشحا ثوريا واحدا تفتيت الاصوات,False,NEU,msa,31,15,101
9827,9827,الثاءر الحر عصامسلطان معتقل سجون الانقلاب عصام سلطان مش رقم انامشرقم,False,NEG,egypt,18,5,48
9828,9828,المءامره الحقيقيه مصر اعاده انتاج الاستبداد باجراءات متسارعه ينقل ناءب عينه الرءيس مستشارا جليلا تعسفيا لرفضه احتجاز ابرياء,False,NEG,msa,26,8,90
9829,9829,يابن الشرموطه موزه بتتناك مين دلوقتي والخول فرنسا اه صحيح امته راجل,True,NEG,egypt,21,19,92
9830,9830,الحياهاليوم زاهيحواس تعينت وزير اثار غصب عني بطلب احمدشفيق,False,NEG,egypt,18,15,83
9831,9831,ياهو تدعم تطبيقها اندرويد بميزه بصمه الاصبع,False,NEU,msa,12,14,84
9832,9832,ختاما اعجبني مطرب امريكي يدعي بوب ديلانليس لاني اسمع الاغاني فانا اسمع الاغاني,False,NEU,msa,19,11,90
9833,9833, مصري يدفعوا فاتوره الكهرباء الانقلاب ساقط اصبروا وثابروا واحشدوا واهتفوا سلميتنا سلاحنا,False,NEG,egypt,29,35,160
9834,9834,صور احمد شفيق بالجلابيه البيضاء مسجد بابوظبياحمدشفيقالوسيلهنيوز,False,NEU,msa,28,24,145
9835,9835,عيل لسه مادخلش يقولي انا غضبان ده عشان انا مخلتش البيه يلعب,False,NEG,egypt,21,9,79
9836,9836,اغلب يحكم اوربا وامريكا اليمين المتطرف المسيحي يسيطر زعامات اليهود المتدينين,True,NEG,msa,21,13,76
9837,9837,الوهابيه مستجنين ميتين يعرفون وش مسلسل عمر افمن اسس بنيانه تقوي حق ويش الخوف,False,NEG,msa,19,22,106
9838,9838,جستن بيبر,False,NEU,msa,4,4,32
9839,9839,تقرير الحاله العسكريه سوريا معهد الحرب واشنطن,False,NEU,msa,14,8,47
9840,9840,جامعهالامام جامعه الامام تبتعث طالب لدراسه الاخراج السينماءي فيما الطالب يرفض افتتاح دور للسينما,False,NEG,msa,28,9,82
9841,9841,انطلاقا لعبه سوبر ماريو رن وفرنا لكم كفر سوبر ماريو متوفر لايفون ٦اس و٧ سارع نفاذ الكميه,False,NEU,msa,29,42,154
9842,9842,الصوره متلاعبين دامجين ملامح زين مالك جستن بيبر,True,NEG,egypt,16,9,68
9843,9843,وش الفايده الرياضيات ماتفيدنا بشي كلها ١١٢ وخلصنا بعدين الاله الحاسبه تكفي,False,NEG,msa,23,28,97
9844,9844,قصه العجوز الحكيم محرك السفينه راااءعه,False,POS,msa,9,3,17
9845,9845,حلاوتكوانت عامل نفسك دكر راجل قدام امك بتبقي مرمطون شخشخيه ايد البنت بتاعتك استرجل,False,NEG,egypt,22,17,108
9846,9846,ايهما افضل صهيوني يدافع بلكذب احقيته بارض فلسطين السيسي ودراويشه وهم يدافعون بلكذب الجزر ملك السعوديه مرسيصانوالسيسيخان,True,NEG,egypt,36,31,175
9847,9847,رياضه شقيق بوسكيتس يعمل بوابا برشلونه,False,NEU,msa,15,17,97
9848,9848,صرت اب وطلبني ولدي ايفون,False,NEU,msa,11,13,64
9849,9849,ابل تكسب معركه سامسونغ بشان براءات,False,NEU,msa,11,11,77
9850,9850,غوتشي فلورا الاسود فخم,False,POS,msa,7,9,34
9851,9851,اعوذ بلله الحسد اكتشف السوشل ميديا مناسب للاستخدام البشري مقاطعهاعلاناتهندالقحطاني,False,NEG,msa,30,12,98
9852,9852,استعراض لتطبيق الرسام الجديد لنظام ويندوزتقدر تسوي صور ثلاثيه الابعاد وبسهوله,False,NEU,msa,26,24,125
9853,9853,تعلمت دوره الاحتيال الجميع محل شك حتي اخوك اللي امك وابوك عبط نعنبوزينها,False,NEG,msa,28,21,109
9854,9854,دبياليومالمانيا مساع لحظر تصدير السلاح لدول خارج الناتو والاتحاد الاوروبي,False,NEU,msa,33,22,112
9855,9855,اوباما وقاده اوروبا يتعهدون بمواصله التعاون عبر «الناتو» امريكا,False,NEU,msa,23,33,153
9856,9856,يا اردوغان انت عباره نابح اعلم يا العراق العظيم يمثله المهزوز العبادي وانما يمثله السيد مقتدي الصدر,True,NEG,msa,28,15,100
9857,9857,نقبل ابدا مقعد خاص بالرءيس بشار الاسد هههه ويمكن بوتن,True,NEU,msa,18,16,108
9858,9858,روح غوغل وعميل بحث صخره الروشه وشوف بعينك انورما كانرفيه لبناني بي صوره,False,NEU,levant,26,32,147
9859,9859,قالها جستن بيبر يا منعنع يا منعنع,False,NEU,egypt,6,4,38
9860,9860,عاجل وصول ظريف بيت الوسط للقاء الحريري,False,NEU,msa,18,11,55
9861,9861,بنغازيتجييف الكلب جمعه حسن المشيطي محور قنفودهوهو اخو الجيفو احمد حسن المشيطي الملقب عصيده,False,NEG,magreb,30,24,124
9862,9862,اذ قالت امرات عمران رب اني نذرت لك بطني محررا فتقبل مني انك انت السميع العليم ال عمران ريالمدريد,False,NEU,msa,23,6,72
9863,9863,مافهش يا نصي ميسي هوه لارجنتين عليا طلاق كلهم نجوم لابيض,False,NEG,egypt,14,8,50
9864,9864,الله يسامحو يطول زيارتو شويمعركهالوعيحروبالعصاباتسوريا,True,NEG,levant,23,25,106
9865,9865,ايدي ريدماين يخترق عالم هاري بوتر تريلار,False,NEU,msa,7,5,31
9866,9866,محمود رفعت قرار السعوديه امدادات مصر بالمساعدات البتروليه يءكد خسرت رهانها السيسي,False,NEG,egypt,18,13,79
9867,9867,تتشرف باريغاليري بدعوتكم لحضور ومقابله نجويمحمد خبيرهالتجميل نقطه بيع مستحضرات تجميل غوتشي,False,NEU,msa,30,25,141
9868,9868,المرصدالايرانيحقوقوحريات ايران تعدم مواطنا العام السابقترجمه خاصه,False,NEG,msa,15,11,56
9869,9869,جوش ايرنست العراق دوله سياده وهذه اراضي سياده والتحالف داعش يعمل بدعوه منهم وسنواصل العمل بالتنسيق ال,False,NEU,msa,32,25,130
9870,9870,روسيا تهدد باحداث تغييرات مزلزله الشرق الاوسط هاجمت امريكا بشار الاسد قالت المتحدثه وزاره الخا,False,NEU,msa,25,13,83
9871,9871,ياريت خالد سمع قرار ترامب بنقل السفاره جري معبر رفح ليواجه المشكله دي بصباعه والا حماس عنده اغلي القدس,True,NEG,egypt,32,16,122
9872,9872,بوكيمون,False,NEU,egypt,4,8,34
9873,9873,يا ورده يا ورده هدول القواعد للاصدقاء مو للاعداء اصدقاءهم اعداءك مشكلتهم,False,NEG,msa,19,15,68
9874,9874,اش الاصرار هيلاري كلنتون تفوز,False,NEU,gulf,8,6,27
9875,9875,الجزار الفاشل يحضر سكينه لكي يذبح كباش الفداء يكتشف المشكله اعمق فشل الاشخاص فهي مشكله فشل سياسات,True,NEG,msa,28,4,66
9876,9876,ابل تكسب معركه قضاءيه سامسونغ اسالاكثر,False,NEU,msa,9,7,49
9877,9877,اقسمت ابكي حينما نفترق اترك يديك ببطء ارسم ابتسامه ملءها الامل انا اعاقب نتيجه حنثي لقسمي نكثي لاملي زهزهيات,True,NEG,msa,24,10,98
