,Unnamed: 0,tweet,sarcasm,sentiment,dialect,total_pos_count,total_neg_count,total_sentiment_score
11922,11922,دعم دول الخليج للجيش مصر ضمانه للحفاظ مصر سوريا اقليه علويه تذبح بالسوريين السنه يحملو السلاح,False,NEG,msa,7098,3774,0.8230000000000001
11923,11923,الولاياتالمتحده تعليق بيع الاسلحه السعوديه هجمات مشروعه شنها التحالف اليمن,False,NEU,msa,825,553,0.645
11924,11924,رساله لملكه كوكب الزهره شعراحمدالشيخ فيديو فيديواتشعرفصيح قصاءد شعراء شعر شعرغزل,False,NEU,msa,2732,4140,-0.35200000000000004
11925,11925,رصد العاملون باسعاف دمنهور يهددون بالاضراب الشامل هدد العاملين باسعاف دمنهور,False,NEU,msa,266,143,2.8200000000000003
11926,11926,رمز الجد والسخريه,False,NEU,msa,193,88,0.6679999999999999
11927,11927,اطلاله انيقه وانثويه مجموعه غوتشي لخريفشتاء,False,POS,msa,0,0,0.0
11928,11928,فيفيعبدهالامالمثاليه اصلا صارت كلمه مثاليه الحين سبه عجبكم طيب امشي يابن المثاليه ههههههههههههههههه زمن حسبي لله رجاله,True,NEG,levant,12728,9638,1.0159999999999998
11929,11929,السبب امازون تغير كلمات مرور مستخدميها,False,NEU,msa,1018,1213,0.6689999999999999
11930,11930,بالفيديو يوسف الحسيني بيهزق الحكومه انتوا حكومه بلاميطي,True,NEG,egypt,1635,1470,0.6069999999999999
11931,11931,اثبت مكانك يا سيسي لامريكا ومشروعها الاخواني الفاشل,False,NEG,msa,55876,28412,2.591
11932,11932,مامن غذي قزنتقزن ضناك ياذيب ياللهبنغازي,False,NEG,msa,92,90,0.183
11933,11933,الاممالمتحده تدين شرعنه الكنيست للبءر الاستيطانيهالرابط البديل,False,NEU,msa,60,22,0.8640000000000001
11934,11934,ياريت الاهلي حسام البدري يشوفوا احمد الشيخ بيعمل ايه عشان حرام عليهم والله,True,NEG,egypt,21036,11783,3.1939999999999995
11935,11935,للذكري اهداف النصر الاربعه مدريد حفل اعتزال الاسطوره ماجد عبدالله️جميعها روعه الاخير حكايه مسطره بالجمال هدف,False,POS,msa,2272,2094,-0.536
11936,11936,اليمنيه شايع يفتتح مكاتب اداره المخدرات استكمال اعمال الصيانه والترميم,False,NEU,msa,19,6,0.558
11937,11937,جوني كاش وهان ويليمز بوب ديلان ناس تصنفه روك وناس كانتري بس اقول بينهم,False,NEU,msa,51559,48330,0.16299999999999998
11938,11938,اهم جواءزبوب ديلان نوبل للادبكريستيانو رونالدو الكره الذهبيههذا يذكرني بالفيلم الامريكي عالم مجنون,False,NEU,msa,7221,4755,2.9010000000000002
11939,11939,امنيتنا متابع الحساب حتي نهايه شهر رمضان القادمهساهموا معنا احبتي الكرام بنشر الحسابا,False,NEU,msa,8923,10184,0.8200000000000001
11940,11940,ودا قمه السفه الصحافه الفن ثوره وبعد ثوره مصر الثوره,True,NEG,egypt,2954,1213,0.779
11941,11941,اتاسف لكل ذره جسدياتاسف لكل احبهم اتاسف لوطني لعاءلتي لكل متابعينيسمعت جستن بيبر,False,NEG,msa,18,8,0.636
11942,11942,سءاللماذا لايتم اعتماد ماده اسمها القدس مراحل التعليم الابتداءي والثنوي الدول العربيهلن يجرء الحكام يفعلهاالعرب,False,NEU,msa,40,12,1.038
11943,11943,اللهمانصر حلب سوريا المظلومهوانتقم لاطفالهاونساءها ظالمهم وشتت شمل عدوهم ايران روسيا حزبالله وجنودهم اجمعينوانصر يذودعنها,False,NEG,msa,748,603,2.1050000000000004
11944,11944,دانييل رادكليف هاري بوتر حب يبعد المعجباتقمه الشبحنه والله وشوف الحلقه ومسكه السيجاره,True,NEG,egypt,6167,6386,0.05799999999999994
11945,11945,اوباما ميانمار تنجح استمر قمع الاقليه المسلمه العرب مسلميالروهينجا,False,NEU,msa,595,272,2.595
11946,11946,فضلت اتريق اللي شغلهم الساعه واتريق واتريق لغايه مطلوب مني دقاءق اكون لابس ونازل وخمس دقاءق وابقي الشغل فجاه,True,NEG,egypt,3270,3326,0.8260000000000001
11947,11947,ششششوفيني ملاكك تكفين بس ايفون ٧ بس,False,NEU,magreb,83182,75863,-0.5890000000000001
11948,11948,ﺇﺫﺍ ﻧﻄﻖ ﺍﻟﺰﻋﻴﻢ ﻓﻼ ﺗﺠﺒﻪ ﻓﺨﻴﺮ ﻣﻦ ﺇﺟﺎﺑﺘﻪ ﺍﻟﻌﺴﻴﺮﻱﻭﻻﺗﺮﻛﻦ ﻋﻠﻰ ﺇﻳﺮﺍﻥ ﻳﻮﻣﺎ ﻭﻻﺗﻮﻧﻲ ﺑﻠﻴﺮ ﺃﻭ ﺟﻮﻥ ﻛﻴﺮﻱﺃﺭﻯ ﺍﻟﻤﺨﻠﻮﻉ ﻓﻲ ﺍﻟﺘﻠﻔﺎﺯ ﻳﻬﺬ,False,NEG,msa,0,0,0.0
11949,11949,ادين بكل قوه العنف بكافه اشكاله وصوره انسان ايا عقيدته انتماءه قوتنا الحق وسلميتنا السبيل,False,NEU,msa,2138,2516,-1.8289999999999997
11950,11950,الزمالك هيلعب ١٥١٠ ودي هتبقي الذكري الاولي لوقفه رمضان التانيه الكوره,False,NEU,egypt,2202,1782,2.9890000000000003
11951,11951,بيقول لك مظاهرات ابريل كلها فنكوش هههههههههههههههه ده كردوسي فنكوش عشان اللي عمله صحفي واداله عامود اصلا زباله,True,NEG,egypt,19854,5619,5.72
11952,11952,الخبر وقت الامطار تنافسها بالجمال منطقه اخري️️️️️,False,POS,msa,4139,5386,-0.374
11953,11953,متعودتش اشوف الناس الجمال حمزهنمره,False,POS,egypt,9,3,0.805
11954,11954,عمرواديب رقص عياط الهواء مباشره وسخين وساخه اتفوووه,True,NEG,egypt,506,556,-1.074
11955,11955,يعني نفهم كلامك امريكا وروسيا يحارب اسراءيل ويحاول تقويه محور مقاومه اسراءيل العراق سوريا مصر اليمن لبنان,False,NEG,egypt,4132,2103,2.578
11956,11956,قاتل ماجور سابق يعود القتل لينتقم قتل صديقه انسخ الرابط وضعه جوجل كروم,False,NEG,msa,2023,1936,1.0909999999999997
11957,11957,اليمنيه رءيسالجمهوريه يعزي وفاه السلطانعليالعبدلي,False,NEG,msa,0,0,0.0
11958,11958,اقرا عشره خطوات تجعلك والدا سعاده كتاب اباءاكفاءابناءعظماء معرضالكويتالدوليللكتاب قاعه جناح,False,NEU,msa,2571,2466,0.135
11959,11959,حظر الوزراء البريطانيين ارتداء ساعه ابل الذكيه خوفا التجسس الروسي البحرين الكويت السعوديه الامارات قطر,False,NEU,msa,982,734,0.818
11960,11960,بوكيمون اتكلم,False,NEU,egypt,15,18,-0.28300000000000003
11961,11961,احمد شفيق مقدمه ضده بلاغا اهدار مال وفساد حماه العسكر التحقيق رايتم مرشح للرءاسه متهم العدد الجراءم,True,NEG,msa,4725,3212,2.731
11962,11962,اضحك عادلامام,False,POS,msa,719,719,-0.111
11963,11963,مخابرات الاحتلال تسلم اسيرين محررين بلاغين لمراجعتها,False,POS,msa,1289,187,1.815
11964,11964,السالفه عاديه عندنا حلاق كاتبين ممنوع دخول النساء الاقل دانكن يا حليلهم شرطوا محرم مهب خلافنا,False,NEG,levant,55974,28543,1.792
11965,11965,رءيس شركه البرت بورلا شركه الادويه متاكده اللقاح يمنع انتقال فيروس كورونا قاءلا شيء يحتاج الفحص لسنا متاكدين اللقاح يمنع انتقال الفيروس التاجي للشخص ينقل الفيروس التطعيم,False,NEG,msa,4948,8604,-0.17900000000000013
11966,11966,عامل كهرباءي يستغل وقت فراغه ذي الحجه قراءه القران كتب الله اجره وغفر ذنبه عشرذيالحجه,False,POS,msa,73916,81431,-0.761
11967,11967,انهبل شيكاغو خربوه,True,NEG,egypt,5,24,-2.524
11968,11968,افضل لاعب يالعالم يرد المشككين بهدف اخر ماركه رونالدو يعلن الشهر الرابع اقوي المرشحين للكره الذهبيه,False,NEU,msa,11024,9869,1.206
11969,11969,,False,NEU,msa,0,0,0.0
11970,11970,الفرح اللمه الخروج ضحكالسنين الغني التصوير اللفبالعربيه الشارع للصبح الخبره عمرالمسخره الانبساط فشيخ,False,NEU,egypt,0,0,0.0
11971,11971,يينكسر ملاذ الصواريخ اصابعنا كالفخار قروبفلسطيني فلسطين,False,POS,msa,252,249,-1.049
11972,11972,الحديث انتخابات ديمقراطيه وتكافء الفرص غياب حريه تكوين الاحزاب بمجرد الاخطارخلال الفتره الانتقاليه لغو واستمرار للفكر السلطوي,False,NEG,msa,323,782,0.06699999999999973
11973,11973,واللي وصلت مفتوح الشنط ومسروقه يسء لسمعتكم مره اسافر الخطوط المصريه واخذت فكره سيءه,True,NEG,egypt,257,182,0.23199999999999998
11974,11974,الطريقه الوحيده لتعبرك امك فيا انو تحكيا عالواتس اب عشناوشفنا,False,NEU,levant,2831,7669,-1.7610000000000001
11975,11975,شقيقه ميريام فارس نسخه طبق الاصل مشاهير عاءله,False,NEU,msa,617,391,0.4689999999999999
11976,11976,الله يرزقني حياه,False,POS,msa,63599,71735,-0.231
11977,11977,انتهت مرحله الاحباط المسيحي بوصول ميشال عون الرءاسه,False,NEU,msa,370,412,-0.218
11978,11978,متطرف شيعي داعش جنبه تطلع يونيسكويريد اسقاط عاءشه وابو بكر وعمر والمذيع يشكرهتعال سقط,True,NEG,egypt,2058,1689,4.212000000000001
11979,11979,الشروقبوب ديلان الفاءز بنوبل للاداب يحضر حفل تسلمها اليومالهيءه العامه للاذاعه والتلفزيونيقام حفل,False,NEU,msa,796,1176,-1.002
11980,11980,تجعل الطريق ياخذك يتجه اذهب يوجد طريق اترك اثارك,False,NEU,msa,1483,1238,0.181
11981,11981,امسيه للراحل محمودعبدالعزيز بعنوان صانع البهجه مهرجانالقاهرهالسينماءي للبث المباشر,False,NEU,msa,135,86,0.336
11982,11982,الاحتلال يصدر حكما بالسجن شابين مقدسيين,False,NEG,msa,0,0,0.0
11983,11983,بص يابرنس المرشح الجاهز عندهم دواتي ناخب يمتلك صباع زي صوابع الخروف مرسي يمتلك نص بيوت الحاره المزنوقه ويمتلك جعوره حمدين يمتلك ذكاء ودهاء البراز عي دواسه لكل الناس عشان يمسحوا وساختهم وسلم لنا باه عالتروماااي بااباباااااا برابابا,True,NEG,egypt,12096,8652,5.101000000000002
11984,11984,مبروك هيلاري كلنتون للرءاسه امريكا,False,NEU,msa,2248,654,4.090999999999999
11985,11985,الاخوان اردتموها معركه وجه حق فدبروا لكم مذبحه وجه حق اقرا المزيد,False,NEU,msa,14560,14920,-1.018
11986,11986,باقي اربع فرق مدري اداءات دورهمم,False,NEG,msa,4605,7574,-3.7180000000000004
